position	complexity
432698	2.5999999999999948
431565	3.2499999999999925
431176	3.7499999999999902
430513	5.725000000000014
429692	6.17500000000002
426818	7.1750000000000345
426023	7.450000000000038
425755	7.900000000000045
425158	7.625000000000041
424760	7.975000000000046
424217	7.925000000000045
423747	7.525000000000039
423118	8.30000000000005
420384	8.800000000000058
420116	8.450000000000053
418984	9.850000000000072
416398	8.700000000000056
415936	9.67500000000007
415425	7.975000000000046
415115	8.650000000000055
414245	9.800000000000072
411541	8.30000000000005
409827	7.975000000000046
408967	6.775000000000029
408085	6.700000000000028
406692	7.2500000000000355
406067	6.8250000000000295
405591	7.800000000000043
404552	7.225000000000035
404072	6.750000000000028
403417	6.775000000000029
402764	7.825000000000044
400721	7.825000000000044
400184	6.975000000000032
399700	7.450000000000038
399441	7.700000000000042
397432	7.625000000000041
396625	8.725000000000056
392943	8.600000000000055
392166	9.925000000000074
388121	9.850000000000072
387804	9.600000000000067
387237	9.850000000000072
385937	8.725000000000056
384765	8.875000000000059
381746	9.275000000000064
380561	8.700000000000056
380000	9.275000000000064
377625	8.800000000000058
375914	9.750000000000073
373968	9.275000000000064
372088	8.95000000000006
371060	9.350000000000064
369882	9.70000000000007
369569	9.350000000000064
367080	8.625000000000055
366425	9.800000000000072
364122	9.425000000000066
362405	9.62500000000007
359282	8.475000000000053
356130	8.500000000000053
355373	7.675000000000042
354176	7.525000000000039
353033	7.325000000000037
351853	8.000000000000046
350685	8.375000000000052
350046	8.450000000000053
349778	8.425000000000052
347675	8.175000000000049
346881	7.125000000000034
346182	7.000000000000032
344881	7.925000000000045
342251	7.2500000000000355
341487	7.925000000000045
339697	8.625000000000055
338574	8.875000000000059
334944	8.500000000000053
334328	8.850000000000058
333437	7.775000000000043
332744	8.025000000000047
328419	8.175000000000049
328152	7.625000000000041
327647	7.725000000000042
323701	8.025000000000047
322363	7.125000000000034
321684	7.100000000000033
320566	6.075000000000019
319461	6.375000000000023
316472	6.275000000000022
314944	5.575000000000012
312927	4.725
312528	4.324999999999994
311754	4.1499999999999915
310231	4.299999999999994
309491	0.8750000000000004
309176	0.5750000000000002
308780	0.6000000000000002
307456	0.6250000000000002
306048	0.8750000000000004
305535	0.7500000000000003
304935	0.7500000000000003
303546	0.5500000000000002
301048	0.3
299532	0.24999999999999997
298978	0.225
298312	0.225
296959	0.225
296079	0.24999999999999997
295349	0.225
293927	0.27499999999999997
291618	0.05
290825	0
290339	0
289403	0.025
287817	0.07500000000000001
286010	0.1
284181	0.1
283123	0.07500000000000001
282487	0.15
281524	0.1
280653	0.15
280071	0.24999999999999997
278797	0.225
277711	0.175
276662	0.07500000000000001
275925	0.15
270900	0.225
269760	0.175
268860	0.025
267822	0.025
266199	0.025
264968	0.025
264360	0.025
263597	0.025
262857	0.025
262080	0.025
261264	0.025
260709	0.025
259586	0.07500000000000001
258212	0.47500000000000014
257662	0.4500000000000001
256836	0.9750000000000004
255810	0.5750000000000002
255498	0.37500000000000006
254533	0.37500000000000006
253019	0
252083	0.025
251223	0.05
250289	0.05
249311	0.05
248071	0.05
246963	0.07500000000000001
245364	0.05
243483	0.05
242577	0.025
240937	0.1
238702	0.6500000000000002
235992	0.6750000000000003
234703	0.15
233051	0.125
231255	0.07500000000000001
229900	0.07500000000000001
228190	0.1
226388	0.07500000000000001
225351	0.025
225087	0.025
224306	0.025
222976	0.025
221444	0.8250000000000004
219318	0.9750000000000004
218320	0.9500000000000004
216807	0.8500000000000004
215239	1.2999999999999994
213728	1.2499999999999996
212275	0.24999999999999997
211514	0.175
210449	0.15
209067	0.125
207845	0.1
206836	0.125
206111	0.125
205402	0.125
204820	0.1
204130	0.07500000000000001
203553	0.1
202713	0.15
201134	0.175
199903	0.125
198678	0.07500000000000001
197207	0.05
195630	0.07500000000000001
194928	0.07500000000000001
193810	0.025
192071	0
191121	0
190413	0
189689	0.05
188254	0.175
186966	0.125
185116	0.3
184363	0.2
182945	0.07500000000000001
181229	0
180812	0.175
180287	0.5500000000000002
179216	0.4500000000000001
177800	0.225
176526	0
175882	0.1
174299	0.15
172785	0.125
171864	0.05
170881	0
170511	0
170210	0.07500000000000001
169308	0.24999999999999997
168240	0.24999999999999997
165967	0.07500000000000001
163117	0.1
161444	0.2
159696	0.2
158215	0.07500000000000001
156205	0
154495	0.025
153290	0.05
152012	0.05
150645	0.6250000000000002
149719	0.6250000000000002
148873	0.6250000000000002
148060	0.9250000000000004
147149	0.9000000000000005
146176	0.025
145138	0.025
144144	0.05
142888	0.025
141900	0.025
141277	0.7750000000000004
140815	1.0750000000000002
136697	0.9000000000000005
134242	0.025
131749	0.05
130707	0.025
129586	0
127482	0
125765	0.025
124709	0.025
123797	0
122812	0
121558	0
120201	0
119092	0
118132	0
117099	0.05
115892	0.05
115284	0.025
113547	0
111764	0.025
110356	0.05
109068	0.025
108106	0
107371	0
106166	0
104756	0
103773	0
102782	0.05
101974	0.1
100980	0.1
100347	0.05
99522	0.05
98178	0
97313	0
96967	0.025
96060	0.07500000000000001
95057	0.07500000000000001
94186	0.1
93047	0.07500000000000001
92494	0.07500000000000001
91469	0.05
89815	0.025
88806	0
87488	0
85535	0
84322	0
83542	0.025
82567	0.025
81729	0
80832	0.025
79883	0.05
78280	0.05
77045	0.05
76047	0.025
74176	0.025
71942	0.225
69873	0.24999999999999997
67989	0.07500000000000001
66650	0.05
65980	0
64806	0.025
63693	0.025
62828	0.025
61675	0.025
60520	0.05
58887	0.07500000000000001
57812	0.05
57011	0.1
56254	0.175
55495	0.5000000000000001
51105	0.4500000000000001
50452	0.07500000000000001
49381	0.05
47758	0
46891	0
46394	0
45864	0
44688	0.025
43650	0.1
42629	0.07500000000000001
41217	0.05
39591	0.025
38430	0.025
37109	0.025
36317	0.025
35733	0.025
34309	0.05
32285	0.07500000000000001
31178	0.1
29692	0.20256410256410257
28570	0.12756410256410255
27684	0.2370582120582121
27017	0.26761376761376765
25023	0.27054417054417057
22954	0.3898252162958046
18396	0.34664505537370804
17311	0.09286412512218964
15900	0.09286412512218964
13497	0.03333333333333333
10340	0.03333333333333333
8741	0.06904761904761905
7454	0.03571428571428571
6082	0.03571428571428571
5170	0.04
4584	0.04
4252	0
3560	0
2122	0
