position	OrthoGroupID	complexity
4274392	OG0000671	0
4272459	OG0002891	0
4270835	OG0002890	0
4270445	OG0002889	0
4269770	OG0000670	0
4268910	OG0003783	0
4267710	OG0002888	0
4266321	OG0000669	0
4265021	OG0000389	0
4263739	OG0002887	0
4262960	OG0002886	0
4262187	OG0002885	0.175
4260952	OG0003693	0.19999999999999998
4260447	OG0004241	0.05
4259745	OG0002884	0.05
4259341	OG0002883	0
4258458	OG0002882	0
4257418	OG0002881	0
4256820	OG0002880	0
4255254	OG0002879	0
4253451	OG0002878	0
4252754	OG0002877	0
4251618	OG0003692	0.05
4250799	OG0004111	0.07500000000000001
4250524	OG0004102	0.07500000000000001
4250013	OG0002876	0.05
4248640	OG0002875	0
4247341	OG0002874	0.025
4246559	OG0004138	0.025
4245823	OG0002873	0.025
4244302	OG0000668	0
4243070	OG0002872	0.025
4241516	OG0003929	0.025
4240529	OG0002871	0.05
4238681	OG0002870	0.025
4237265	OG0002869	0
4236580	OG0002868	0
4236026	OG0003387	0
4234582	OG0002867	0
4232558	OG0002866	0.05
4231494	OG0002865	0.05
4230789	OG0002864	0.07500000000000001
4229797	OG0002863	0.07500000000000001
4228546	OG0002862	0
4225669	OG0002861	0
4223215	OG0002860	0
4221393	OG0003827	0.05
4219463	OG0000388	0.05
4217760	OG0000303	0
4216278	OG0000266	0
4214744	OG0000265	0
4213901	OG0000234	0.07500000000000001
4213425	OG0004425	0.07500000000000001
4206737	OG0002859	0.07500000000000001
4205286	OG0002858	0
4203982	OG0002857	0
4202624	OG0002856	0.05
4201475	OG0002855	0.05
4200943	OG0002854	0
4200416	OG0002853	0
4199798	OG0002852	0
4199125	OG0002851	0
4198247	OG0002850	0
4197289	OG0002849	0
4196569	OG0002848	0
4195151	OG0002847	0
4193886	OG0002846	0
4193198	OG0000667	0
4192736	OG0002845	0
4192249	OG0002844	0
4191301	OG0002843	0.025
4190055	OG0003909	0.025
4187461	OG0002842	0.025
4183258	OG0000666	0
4180742	OG0002841	0
4180244	OG0002840	0
4179230	OG0002839	0
4178660	OG0002838	0
4178015	OG0002837	0
4177549	OG0002836	0.025
4174538	OG0002835	0.025
4173564	OG0002834	0
4172570	OG0002833	0
4165856	OG0000665	0
4164560	OG0000387	0
4162719	OG0002832	0
4161950	OG0002831	0
4161418	OG0002830	0.025
4160089	OG0002829	0.025
4158948	OG0002828	0
4157536	OG0002827	0
4156400	OG0002826	0
4155502	OG0000664	0
4154271	OG0000248	0
4151772	OG0000663	0
4149398	OG0000302	0
4147891	OG0002825	0
4147308	OG0002824	0
4146696	OG0002823	0
4145143	OG0002822	0
4143783	OG0002821	0
4143069	OG0002820	0.025
4140970	OG0002819	0.05
4139376	OG0002818	0.025
4138483	OG0002817	0
4137348	OG0002816	0.025
4136560	OG0002815	0.025
4134924	OG0000386	0
4133060	OG0002814	0.025
4131050	OG0002813	0.025
4129251	OG0002812	0
4128236	OG0000385	0
4127589	OG0000384	0.07500000000000001
4127118	OG0000383	0.1
4125710	OG0000662	0.025
4123943	OG0002811	0
4122806	OG0002810	0
4122021	OG0002809	0
4121081	OG0002808	0
4119885	OG0002807	0
4119087	OG0002806	0.025
4118640	OG0002805	0.025
4117667	OG0002804	0
4116467	OG0002803	0
4115073	OG0002802	0
4114098	OG0002801	0
4113506	OG0002800	0
4113116	OG0002799	0
4112534	OG0002798	0
4111914	OG0002797	0
4111123	OG0002796	0
4110307	OG0002795	0
4109328	OG0002794	0
4108032	OG0002793	0.05
4107368	OG0004149	0.05
4106919	OG0002792	0.07500000000000001
4106069	OG0002791	0.025
4105320	OG0002790	0
4104288	OG0002789	0
4103158	OG0002788	0
4102181	OG0002787	0
4101119	OG0002786	0.025
4100007	OG0002785	0.05
4099024	OG0000661	0.05
4098153	OG0002784	0.025
4096713	OG0003300	0.025
4095352	OG0003299	0
4093859	OG0003298	0
4093280	OG0003297	0.07500000000000001
4092599	OG0000185	0.07500000000000001
4091640	OG0003733	0.05
4090389	OG0003732	0.07500000000000001
4088980	OG0003691	0.07500000000000001
4087529	OG0000660	0.025
4086432	OG0002783	0
4085528	OG0002782	0
4083978	OG0002781	0
4082307	OG0002780	0
4081542	OG0002779	0
4080763	OG0002778	0.025
4080059	OG0003871	0.025
4079847	OG0003599	0.025
4079399	OG0002777	0.07500000000000001
4078902	OG0004079	0.07500000000000001
4077967	OG0002776	0.05
4077233	OG0002775	0
4076581	OG0002774	0
4075852	OG0002773	0.025
4075061	OG0003296	0.025
4074186	OG0002772	0.05
4073122	OG0003295	0.025
4072211	OG0003294	0.025
4071135	OG0003908	0.025
4069937	OG0003907	0.05
4068257	OG0003944	0.05
4063948	OG0003928	0.05
4062879	OG0003577	0.05
4061654	OG0003731	0.025
4060801	OG0003767	0
4059318	OG0002771	0
4057329	OG0002770	0.025
4055814	OG0002769	0.025
4054573	OG0002768	0
4053701	OG0002767	0
4052731	OG0002766	0
4051601	OG0002765	0
4050448	OG0002764	0.025
4048358	OG0000233	0.05
4046814	OG0003766	0.05
4046135	OG0002763	0.025
4044913	OG0002762	0
4043730	OG0002761	0
4042907	OG0002760	0
4042203	OG0002759	0
4041706	OG0002758	0
4041169	OG0002757	0
4034880	OG0000382	0
4033870	OG0000381	0
4032798	OG0000380	0
4031826	OG0000264	0
4029876	OG0000301	0
4028190	OG0002756	0
4026877	OG0002755	0
4025734	OG0002754	0
4024576	OG0002753	0
4023944	OG0002752	0
4023123	OG0002751	0
4022475	OG0002750	0
4022079	OG0002749	0
4021045	OG0002748	0
4019926	OG0002747	0
4019232	OG0002746	0
4018046	OG0002745	0
4016811	OG0002744	0
4015761	OG0002743	0.025
4014183	OG0000659	0.025
4012339	OG0000658	0
4011525	OG0000657	0
4010599	OG0000379	0
4009680	OG0000656	0
4008748	OG0002742	0
4008066	OG0002741	0
4006775	OG0002740	0
4005296	OG0002739	0
4004463	OG0002738	0
4003732	OG0002737	0.07500000000000001
4003002	OG0004332	0.1
4002608	OG0004203	0.1
4001900	OG0000232	0.125
4000673	OG0003386	0.05
3999063	OG0002736	0.05
3997540	OG0002735	0
3996734	OG0002734	0
3995936	OG0002733	0
3995173	OG0002732	0
3994623	OG0002731	0.07500000000000001
3993898	OG0002730	0.07500000000000001
3992425	OG0000378	0
3990305	OG0002729	0
3989457	OG0002728	0
3988475	OG0002727	0
3987283	OG0002726	0
3985179	OG0002725	0
3983575	OG0000655	0
3981579	OG0002724	0
3980325	OG0002723	0
3979276	OG0000654	0
3978064	OG0002722	0
3976902	OG0000653	0
3975710	OG0002721	0
3974803	OG0002720	0.05
3971890	OG0002719	0.05
3970697	OG0000377	0
3969553	OG0002718	0
3968467	OG0002717	0.025
3967794	OG0003870	0.025
3967046	OG0002716	0.025
3965925	OG0002715	0
3964997	OG0002714	0
3963486	OG0002713	0
3961687	OG0002712	0
3960350	OG0003808	0
3959672	OG0000652	0
3958707	OG0000651	0
3957373	OG0000650	0
3956102	OG0000649	0
3954402	OG0000648	0
3952948	OG0002711	0
3952332	OG0002710	0.05
3951935	OG0005919	0.05
3951051	OG0002709	0.07500000000000001
3949208	OG0000647	0.025
3948254	OG0002708	0
3947547	OG0002707	0
3940980	OG0002706	0
3939898	OG0002705	0
3938722	OG0002704	0
3937758	OG0002703	0
3936722	OG0000646	0
3935770	OG0002702	0
3934530	OG0002701	0
3933560	OG0002700	0
3932249	OG0002699	0.025
3930344	OG0002698	0.025
3928877	OG0002697	0
3927650	OG0002696	0
3926773	OG0002695	0
3926233	OG0002694	0
3924688	OG0002693	0
3923368	OG0002692	0.025
3922249	OG0002691	0.025
3921643	OG0002690	0.025
3921069	OG0002689	0.025
3920652	OG0002688	0.025
3920136	OG0002687	0.025
3919086	OG0002686	0.025
3917833	OG0002685	0.025
3916683	OG0000645	0.025
3915762	OG0000644	0.025
3914514	OG0000643	0.025
3912753	OG0000642	0.1
3911004	OG0002684	0.1
3909918	OG0002683	0.025
3908993	OG0002682	0.025
3907979	OG0002681	0.025
3907215	OG0002680	0.1
3906148	OG0003765	0.1
3904658	OG0003807	0.1
3902994	OG0003885	0.15
3901411	OG0000121	0.15
3899992	OG0003906	0.125
3899031	OG0003884	0.1
3898315	OG0004026	0.1
3897739	OG0003869	0.1
3897106	OG0002679	0.07500000000000001
3895940	OG0002678	0
3894934	OG0002677	0
3894255	OG0002676	0
3893244	OG0000641	0
3892202	OG0000640	0
3890859	OG0000376	0
3889437	OG0000375	0.025
3887509	OG0002675	0.025
3885898	OG0002674	0
3884688	OG0002673	0
3884405	OG0002672	0
3883027	OG0000639	0
3881770	OG0002671	0
3880684	OG0002670	0
3878911	OG0002669	0
3877265	OG0002668	0
3876545	OG0002667	0
3875765	OG0000638	0.025
3874815	OG0003535	0.025
3874034	OG0003534	0.025
3873303	OG0003533	0.025
3872423	OG0003385	0.025
3871083	OG0003555	0.025
3869908	OG0002666	0.025
3868668	OG0002665	0
3867929	OG0002664	0
3867215	OG0002663	0
3866682	OG0000637	0.025
3865442	OG0002662	0.07500000000000001
3863049	OG0003690	0.07500000000000001
3862229	OG0005918	0.05
3861667	OG0003764	0.1
3861260	OG0004414	0.05
3860729	OG0003532	0.05
3859258	OG0003554	0.025
3857657	OG0003531	0.05
3856639	OG0003965	0.05
3856133	OG0002661	0.05
3855788	OG0002660	0
3855362	OG0002659	0
3854513	OG0002658	0
3853597	OG0003730	0.025
3851939	OG0000636	0.025
3850946	OG0002657	0.07500000000000001
3850430	OG0002656	0.07500000000000001
3849384	OG0002655	0
3847964	OG0002654	0
3846471	OG0002653	0
3844846	OG0002652	0
3843121	OG0003293	0.025
3842175	OG0003292	0.07500000000000001
3841167	OG0003291	0.07500000000000001
3840361	OG0003384	0.025
3839583	OG0003383	0.025
3838709	OG0003290	0.1
3837544	OG0003927	0.175
3835237	OG0002651	0.19999999999999998
3833377	OG0000374	0.05
3831311	OG0002650	0.05
3829640	OG0002649	0
3828062	OG0002648	0.07500000000000001
3826250	OG0000231	0.07500000000000001
3824859	OG0002647	0.025
3823453	OG0000635	0
3822243	OG0002646	0.025
3821739	OG0002645	0.05
3820328	OG0000373	0.05
3819182	OG0002644	0.1
3818171	OG0000634	0.125
3817107	OG0002643	0.125
3816205	OG0002642	0.05
3815447	OG0002641	0.05
3814791	OG0002640	0.05
3814157	OG0000633	0.05
3813340	OG0002639	0.05
3812224	OG0002638	0.05
3811555	OG0002637	0.05
3811333	OG0002636	0.05
3810747	OG0002635	0.05
3810064	OG0002634	0.05
3809178	OG0002633	0.05
3807598	OG0002632	0.05
3806504	OG0000372	0.05
3805551	OG0000632	0.1
3804648	OG0004901	0.125
3803597	OG0004400	0.1
3802548	OG0000247	0.1
3801490	OG0000218	0.125
3800615	OG0000631	0.175
3799770	OG0004804	0.125
3798775	OG0005088	0.125
3797577	OG0004127	0.125
3796458	OG0002631	0.07500000000000001
3795451	OG0002630	0
3794452	OG0002629	0.025
3793261	OG0004331	0.025
3791952	OG0002628	0.025
3790832	OG0002627	0
3789563	OG0000371	0
3788580	OG0002626	0
3787467	OG0002625	0
3786031	OG0002624	0
3784799	OG0002623	0
3784316	OG0002622	0
3783894	OG0002621	0
3783151	OG0002620	0
3782151	OG0002619	0
3781451	OG0002618	0
3780421	OG0000370	0
3779441	OG0002617	0
3778226	OG0000630	0.05
3776845	OG0002616	0.05
3776275	OG0002615	0
3775865	OG0000629	0
3774997	OG0002614	0
3773237	OG0002613	0.025
3771562	OG0002612	0.025
3770810	OG0002611	0.1
3768407	OG0003996	0.15
3766757	OG0004137	0.125
3761650	OG0002610	0.125
3760553	OG0000628	0.025
3758938	OG0002609	0.025
3757251	OG0000369	0.05
3755741	OG0000300	0.07500000000000001
3754647	OG0004344	0.05
3754266	OG0003868	0.05
3753530	OG0003867	0.025
3752478	OG0003866	0.025
3751497	OG0003865	0.07500000000000001
3750433	OG0003598	0.1
3749661	OG0003597	0.07500000000000001
3748907	OG0003663	0.05
3747831	OG0003553	0.1
3746586	OG0000081	0.125
3745442	OG0000068	0.125
3744564	OG0003640	0.1
3743976	OG0003639	0.025
3743231	OG0003596	0.025
3742107	OG0003638	0.025
3741345	OG0002608	0.025
3740331	OG0002607	0.025
3738511	OG0002606	0.025
3736764	OG0002605	0.025
3735567	OG0002604	0.025
3734310	OG0002603	0
3732971	OG0002602	0
3731626	OG0002601	0
3730103	OG0002600	0
3728643	OG0002599	0
3727577	OG0002598	0
3727142	OG0002597	0
3726384	OG0002596	0
3725562	OG0002595	0
3724862	OG0002594	0
3723362	OG0002593	0.07500000000000001
3721866	OG0000035	0.07500000000000001
3720940	OG0000196	0.07500000000000001
3720523	OG0000299	0.07500000000000001
3719622	OG0002592	0.025
3718688	OG0002591	0.025
3717796	OG0000368	0.025
3716876	OG0002590	0.025
3715227	OG0002589	0
3713871	OG0002588	0
3713373	OG0002587	0
3712584	OG0002586	0
3711402	OG0002585	0.07500000000000001
3709629	OG0002584	0.07500000000000001
3706901	OG0002583	0
3705280	OG0002582	0
3704309	OG0002581	0
3703356	OG0002580	0
3702365	OG0002579	0
3701198	OG0002578	0.05
3700033	OG0000048	0.05
3699053	OG0002577	0.05
3698121	OG0003289	0
3697249	OG0003288	0.025
3696090	OG0003530	0.05
3695596	OG0000169	0.05
3693926	OG0000627	0.025
3691419	OG0003287	0
3689707	OG0003286	0.05
3687436	OG0000298	0.05
3684604	OG0002576	0.025
3682803	OG0002575	0
3681191	OG0002574	0
3679883	OG0002573	0
3678803	OG0002572	0
3677319	OG0002571	0
3675446	OG0002570	0
3673868	OG0002569	0
3672827	OG0002568	0
3671592	OG0002567	0
3670416	OG0002566	0
3668489	OG0002565	0
3665397	OG0000626	0
3664253	OG0002564	0.05
3661970	OG0002563	0.05
3659810	OG0002562	0
3659032	OG0003459	0
3658629	OG0002561	0
3657280	OG0003285	0
3656573	OG0003284	0
3656134	OG0002560	0
3655542	OG0002559	0.05
3654947	OG0002558	0.05
3654243	OG0002557	0
3651681	OG0000207	0.07500000000000001
3650449	OG0000625	0.1
3649579	OG0003729	0.05
3648704	OG0003763	0.05
3647902	OG0003382	0.05
3646974	OG0003283	0.025
3645805	OG0002556	0.025
3644160	OG0002555	0.025
3642755	OG0002554	0.025
3641596	OG0002553	0.025
3640327	OG0002552	0.025
3639552	OG0002551	0.025
3638391	OG0002550	0.025
3636808	OG0002549	0.07500000000000001
3635366	OG0003282	0.1
3631778	OG0003689	0.05
3630068	OG0002548	0.05
3628170	OG0002547	0.05
3626240	OG0002546	0.175
3624009	OG0004484	0.175
3623590	OG0004136	0.175
3618788	OG0000624	0.15
3618178	OG0000623	0
3617396	OG0000622	0
3616598	OG0000621	0
3615712	OG0000620	0
3614453	OG0002545	0.025
3613262	OG0002544	0.07500000000000001
3612389	OG0000619	0.05
3611140	OG0000618	0
3610233	OG0002543	0
3609549	OG0002542	0
3608873	OG0002541	0.025
3607549	OG0002540	0.025
3606063	OG0002539	0
3605430	OG0002538	0
3605113	OG0002537	0
3604690	OG0002536	0
3603496	OG0002535	0
3602412	OG0002534	0
3601556	OG0002533	0
3600355	OG0000617	0
3599106	OG0002532	0.05
3598175	OG0002531	0.05
3597005	OG0002530	0
3595939	OG0002529	0
3594841	OG0002528	0
3593822	OG0002527	0
3593080	OG0002526	0.025
3591666	OG0000616	0.025
3590467	OG0000615	0
3589604	OG0002525	0
3588644	OG0002524	0
3587741	OG0002523	0
3587162	OG0000297	0
3585951	OG0002522	0.025
3584900	OG0003954	0.05
3584481	OG0004223	0.05
3583245	OG0003905	0.07500000000000001
3582451	OG0000187	0.05
3581381	OG0002521	0.05
3580286	OG0002520	0
3579297	OG0002519	0
3578228	OG0002518	0
3577328	OG0002517	0
3576390	OG0002516	0.05
3575367	OG0002515	0.05
3574326	OG0003281	0
3572408	OG0000614	0
3570332	OG0002514	0
3568680	OG0000613	0
3567316	OG0000612	0
3565357	OG0000611	0.05
3563864	OG0000155	0.1
3562765	OG0002513	0.1
3561659	OG0000610	0
3561036	OG0000609	0
3560100	OG0000367	0
3559066	OG0000608	0
3557465	OG0003595	0
3556340	OG0000217	0.025
3554437	OG0000607	0.025
3551276	OG0002512	0
3549027	OG0002511	0
3547216	OG0002510	0
3545911	OG0002509	0.025
3545223	OG0003381	0.025
3544458	OG0002508	0.07500000000000001
3542845	OG0002507	0.05
3541567	OG0002506	0.025
3540276	OG0002505	0.025
3538545	OG0002504	0
3537049	OG0002503	0
3536224	OG0002502	0
3535191	OG0002501	0.025
3533628	OG0002500	0.025
3531576	OG0002499	0
3530212	OG0002498	0
3529548	OG0002497	0
3529002	OG0002496	0
3527536	OG0002495	0
3525868	OG0002494	0
3524146	OG0002493	0
3522361	OG0002492	0
3521702	OG0002491	0
3521228	OG0003280	0
3520816	OG0002490	0
3520068	OG0002489	0
3518803	OG0002488	0
3517941	OG0000606	0.05
3516662	OG0002487	0.05
3515494	OG0000366	0
3514720	OG0002486	0
3514009	OG0002485	0
3513135	OG0002484	0.025
3511891	OG0003529	0.025
3511240	OG0003528	0.025
3510394	OG0003527	0.025
3509199	OG0003526	0.025
3508150	OG0003525	0.025
3507524	OG0003524	0.05
3506683	OG0003552	0.05
3505477	OG0003497	0.05
3504417	OG0004025	0.07500000000000001
3503559	OG0003926	0.05
3502754	OG0004024	0.07500000000000001
3501778	OG0004023	0.07500000000000001
3500578	OG0003995	0.05
3499531	OG0002483	0.05
3498514	OG0002482	0
3497405	OG0002481	0
3496713	OG0002480	0
3495282	OG0002479	0
3493158	OG0002478	0
3492010	OG0002477	0
3491536	OG0002476	0
3491161	OG0002475	0
3490547	OG0002474	0
3489569	OG0002473	0
3487847	OG0002472	0
3486435	OG0002471	0
3485615	OG0002470	0
3484924	OG0002469	0
3484326	OG0002468	0
3483712	OG0002467	0
3482245	OG0002466	0
3480882	OG0000296	0
3479704	OG0000605	0
3478691	OG0002465	0
3478201	OG0002464	0
3477748	OG0002463	0
3477012	OG0002462	0
3476078	OG0002461	0
3475524	OG0002460	0
3475152	OG0002459	0
3474821	OG0002458	0
3474364	OG0002457	0
3473811	OG0002456	0
3472456	OG0000604	0.07500000000000001
3468506	OG0004282	0.07500000000000001
3466893	OG0002455	0.07500000000000001
3466486	OG0002454	0
3465881	OG0000295	0.05
3465312	OG0004281	0.05
3464503	OG0004280	0.05
3463415	OG0004173	0.125
3462637	OG0004279	0.125
3462162	OG0004278	0.125
3461722	OG0004172	0.15
3461241	OG0000147	0.125
3460414	OG0000146	0.15
3459079	OG0000141	0.15
3457352	OG0000134	0.125
3455985	OG0004277	0.125
3454663	OG0004262	0.1
3453717	OG0004276	0.1
3453114	OG0002453	0.07500000000000001
3452611	OG0002452	0.025
3451983	OG0002451	0.025
3451532	OG0002450	0.025
3450953	OG0002449	0.025
3450386	OG0002448	0.025
3450066	OG0002447	0.025
3449532	OG0002446	0.025
3448963	OG0002445	0.025
3448663	OG0002444	0.025
3448440	OG0002443	0.025
3447963	OG0002442	0.025
3447609	OG0002441	0.025
3447168	OG0002440	0.025
3446731	OG0002439	0
